yoram_year,major,subject_code,subject_name,recom_year,category,major1_prop,major2_prop,credit
2019,종교학,CHS2003,현대동아시아의형성,2,13,공통선택,공통선택,3
2019,종교학,CHS2004,현대서양의형성,2,13,공통선택,공통선택,3
2019,종교학,SHS2001,현대사회의이해,1,14,공통선택,공통선택,3
2019,종교학,SHS2002,한국과세계,1,14,공통선택,공통선택,3
2019,종교학,SHS2003,커뮤니케이션과사회,1,14,공통선택,공통선택,3
2019,종교학,SHS2007,생활속의심리학,1,14,공통선택,공통선택,3
2019,종교학,SHS2005,법과지식산업,1,14,공통선택,공통선택,3
2019,종교학,STS2001,자연과인간,2,15,공통선택,공통선택,3
2019,종교학,STS2002,생명과환경,2,15,공통선택,공통선택,3
2019,종교학,STU4011,우주와원자시대,2,15,공통선택,공통선택,3
2019,종교학,STS2011,기초빅데이터프로그래밍,2,15,공통선택,공통선택,3
2019,종교학,STS2010,과학사,2,15,공통선택,공통선택,3
2019,종교학,STS2005,미적분학I,1,15,공통필수,공통필수,3
2019,영미어문,HSS3012,동서고전세미나,2,1,전공입문,전공입문,3
2019,영미어문,HSS3013,현대인문세미나,2,1,전공입문,전공입문,3
2019,영미어문,TLS1004,영어글로벌의사소통II,2,2,전공입문,전공입문,3
2019,영미어문,LCS2002,독일언어와문화II,2,2,전공입문,전공입문,3
2019,영미어문,LCS2004,프랑스언어와문화II,2,2,전공입문,전공입문,3
2019,영미어문,LCS2006,중국언어와문화II,2,2,전공입문,전공입문,3
2019,영미어문,LCS2008,일본언어와문화II,2,2,전공입문,전공입문,3
2019,영미어문,ENG2001,영문학개론,1,,전공필수,전공필수,3
2019,영미어문,ENG2003,언어학개론,1,,전공필수,전공필수,3
2019,영미어문,ENG2101,영문학작문,1,,전공필수,전공필수,3
2019,영미어문,ENG2002,영문학배경,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2004,현대영미문학,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2005,영국문화사,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2006,연극의이해,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2007,영미수필,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2009,영미단편소설,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2103,작문과수사학,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2104,실용영문법,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2105,산문비평과인문학적사유,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG2106,시사영문강독,2,3_2,전공필수,전공필수,3
2019,영미어문,AMC2014,번역연습,2,3_2,전공필수,전공필수,3
2019,영미어문,AMC2028,다문화적의사소통,2,3_2,전공필수,전공필수,3
2019,영미어문,AMC2033,미국역사와문화,2,3_2,전공필수,전공필수,3
2019,영미어문,ENG3001,초서연구,2,4,전공선택,전공선택,3
2019,영미어문,ENG3002,초기영문학,2,4,전공선택,전공선택,3
2019,영미어문,ENG3003,르네상스시대의영문학,3,4,전공선택,전공선택,3
2019,영미어문,ENG3004,셰익스피어,3,4,전공선택,전공선택,3
2019,영미어문,ENG3005,17세기영문학,3,4,전공선택,전공선택,3
2019,영미어문,ENG3006,왕정복고와18세기시대의영문학,3,4,전공선택,전공선택,3
2019,영미어문,ENG3007,낭만주의시대의영문학,3,4,전공선택,전공선택,3
2019,영미어문,ENG3008,초기영국소설,3,4,전공선택,전공선택,3
2019,영미어문,ENG3009,빅토리아시대의영문학,3,4,전공선택,전공선택,3
2019,영미어문,ENG3010,빅토리아시대의소설,3,4,전공선택,전공선택,3
2019,영미어문,ENG3011,19세기미국문화,3,4,전공선택,전공선택,3
2019,영미어문,ENG3012,초기및19세기미국소설,3,4,전공선택,전공선택,3
2019,영미어문,ENG3013,초기및19세기미국시,3,4,전공선택,전공선택,3
2019,영미어문,ENG3101,현대시,2,5,전공선택,전공선택,3
2019,영미어문,ENG3102,현대서양문학,2,5,전공선택,전공선택,3
2019,영미어문,ENG3103,현대영국희곡,3,5,전공선택,전공선택,3
2019,영미어문,ENG3104,현대영국소설,3,5,전공선택,전공선택,3
2019,영미어문,ENG3105,최근영국문학,3,5,전공선택,전공선택,3
2019,영미어문,ENG3106,현대미국희곡,3,5,전공선택,전공선택,3
2019,영미어문,ENG3107,현대미국소설,3,5,전공선택,전공선택,3
2019,영미어문,ENG3108,최근미국문학,3,5,전공선택,전공선택,3
2019,영미어문,ENG3201,신화와문학,2,6,전공선택,전공선택,3
2019,영미어문,ENG3202,문학과환경,2,6,전공선택,전공선택,3
2019,영미어문,ENG3203,식민주의및탈식민주의문학,2,6,전공선택,전공선택,3
2019,영미어문,ENG3204,모더니즘과포스트모더니즘,2,6,전공선택,전공선택,3
2019,영미어문,ENG3205,사이버문화,3,6,전공선택,전공선택,3
2019,영미어문,ENG3206,영어권세계의문학,2,6,전공선택,전공선택,3
2019,영미어문,ENG3207,영어권대중문학,2,6,전공선택,전공선택,3
2019,영미어문,ENG3208,번역의이론과실제,3,6,전공선택,전공선택,3
2019,영미어문,ENG3209,공상과학문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3211,성과문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3212,문학비평,3,6,전공선택,전공선택,3
2019,영미어문,ENG3213,여성문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3214,영어권아동/청소년문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3216,영문학특강,3,6,전공선택,전공선택,3
2019,영미어문,ENG3217,정신분석학과문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3219,미국소수민족문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3220,서양작가론,3,6,전공선택,전공선택,3
2019,영미어문,ENG3221,풍자문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3222,소설의기원과발달,3,6,전공선택,전공선택,3
2019,영미어문,ENG3223,시와문화,3,6,전공선택,전공선택,3
2019,영미어문,ENG3224,서양문학전통,3,6,전공선택,전공선택,3
2019,영미어문,ENG3225,영국소수민족문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3226,영문학의자서전전통,3,6,전공선택,전공선택,3
2019,영미어문,ENG3227,문학과예술,3,6,전공선택,전공선택,3
2019,영미어문,ENG3228,여행문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3229,비교문학,3,6,전공선택,전공선택,3
2019,영미어문,ENG3231,문학과영어교육,3,6,전공선택,전공선택,3
2019,영미어문,ENG3232,영문자서전창작,3,6,전공선택,전공선택,3
2019,영미어문,ENG3301,영어음성학,2,7,전공선택,전공선택,3
2019,영미어문,ENG3302,영어형태론,2,7,전공선택,전공선택,3
2019,영미어문,ENG3303,영어사,2,7,전공선택,전공선택,3
2019,영미어문,ENG3304,영어음운론,3,7,전공선택,전공선택,3
2019,영미어문,ENG3305,영어화용론,3,7,전공선택,전공선택,3
2019,영미어문,ENG3306,영어통사론,3,7,전공선택,전공선택,3
2019,영미어문,ENG3307,영어의미론,3,7,전공선택,전공선택,3
2019,영미어문,ENG3308,심리언어학,3,7,전공선택,전공선택,3
2019,영미어문,ENG3309,언어의인지,3,7,전공선택,전공선택,3
2019,영미어문,ENG3312,언어와사회,3,7,전공선택,전공선택,3
2019,영미어문,ENG3314,모국어습득론(캡스톤디자인),3,7,전공선택,전공선택,3
2019,영미어문,ENG3315,코퍼스언어학,3,7,전공선택,전공선택,3
2019,영미어문,ENG3319,언어조사및분석,3,7,전공선택,전공선택,3
2019,영미어문,ENG3320,언어와문화,3,7,전공선택,전공선택,3
2019,영미어문,AMC3055,미국영화주제연구,3,,전공선택,전공선택,3
2019,영미어문,AMC3057,SF문학과영화,3,,전공선택,전공선택,3
2019,영미어문,AMC3058,팬터지문학과영화,3,,전공선택,전공선택,3
2019,영미어문,AMC3060,각색연구,3,,전공선택,전공선택,3
2019,영미어문,AMC3070,문화적정체성,3,,전공선택,전공선택,3
2019,영미어문,AMC3080,미국의다문화주의,3,,전공선택,전공선택,3
2019,영미어문,AMC4100,모더니즘과사회변호,4,,전공선택,전공선택,3
2019,영미어문,AMC4105,포스트모더니즘과탈식민주의,4,,전공선택,전공선택,3
2019,영미어문,AMC4125,인간과과학기술,4,,전공선택,전공선택,3
2019,영미어문,ENG4001,영미어문현장실습,4,8_3,전공심화,,3
2019,영미어문,ENG4099,개별연구논문,4,8_3,전공심화,,3
2019,영미어문,ENGG002,중세르네상스영문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG003,왕정복고및18세기영문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG004,19세기영국문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG005,20세기영국문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG006,초기및19세기미국문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG007,20세기미국문학프로세미나,4,8_3,전공심화,,3
2019,영미어문,ENGG008,문학비평연구,4,8_3,전공심화,,3
2019,영미어문,ENGG203,음운론I,4,8_3,전공심화,,3
2019,영미어문,ENGG215,코퍼스언어학의이해,4,8_3,전공심화,,3
2019,영미어문,ENGG230,언어와인지과학,4,8_3,전공심화,,3
2019,영미어문,ENGG231,제2언어습득론입문:이론과적용,4,8_3,전공심화,,3
2019,영미어문,ENGG282,영어논리/논증적글쓰기의이론과실제,4,8_3,전공심화,,3
2019,영미어문,ENGG284,글쓰기문법과논리적사고,4,8_3,전공심화,,3
2019,영미어문,ENG3401,영문창작,4,9_3,실용전공,,3
2019,영미어문,ENG3402,언어와광고,4,9_3,실용전공,,3
2019,영미어문,ENG3403,영어연설과원고작성법,4,9_3,실용전공,,3
2019,영미어문,ENG3404,번역의이론과실제,4,9_3,실용전공,,3
2019,영미어문,ENG3405,문학과영어교육,4,9_3,실용전공,,3
2019,영미어문,ENG3406,영문자서전창작,4,9_3,실용전공,,3
2019,영미어문,ENG3407,대화분석,4,9_3,실용전공,,3
2019,영미어문,ENG3408,영어교육론,4,9_3,실용전공,,3
2019,영미어문,ENG3409,영어발음의이해,4,9_3,실용전공,,3
2019,영미어문,COR1007,성찰과성장I,1,,공통필수,공통필수,1
2019,영미어문,COR1012,인문사회글쓰기,1,,공통필수,공통필수,3
2019,영미어문,COR1003,영어글로벌의사소통I,1,11,공통필수,공통필수,3
2019,영미어문,LCS2001,독일언어와문화I,1,11,공통필수,공통필수,3
2019,영미어문,LCS2003,프랑스언어와문화I,1,11,공통필수,공통필수,3
2019,영미어문,LCS2005,중국언어와문화I,1,11,공통필수,공통필수,3
2019,영미어문,LCS2007,일본언어와문화I,1,11,공통필수,공통필수,3
2019,영미어문,LCU4021,초급라틴어,2,11,공통필수,공통필수,3
2019,영미어문,LCU4025,초급이탈리아어,2,11,공통필수,공통필수,3
2019,영미어문,LCU4030,초급스페인어,2,11,공통필수,공통필수,3
2019,영미어문,LCU4035,초급러시아어,2,11,공통필수,공통필수,3
2019,영미어문,LCU4105,초급아랍어,2,11,공통필수,공통필수,3
2019,영미어문,COR1009,컴퓨팅사고력,1,,공통필수,공통필수,3
2019,영미어문,COR1015,알바트로스세미나,1,,공통필수,공통필수,1
2019,영미어문,HFS2001,철학적인간학,2,12,공통선택,공통선택,3
2019,영미어문,HFS2002,신학적인간학,2,12,공통선택,공통선택,3
2019,영미어문,HFS2003,그리스도교윤리,2,12,공통선택,공통선택,3
2019,영미어문,HFU4023,진·선·미·성,2,12,공통선택,공통선택,3
2019,영미어문,HFU4012,그리스도교신앙과영성,2,12,공통선택,공통선택,3
2019,영미어문,ETS2001,현대세계와윤리문제,2,13,공통선택,공통선택,3
2019,영미어문,ETS2002,논리와비판적사고,2,13,공통선택,공통선택,3
2019,영미어문,ETS2004,종교와세계문화,2,13,공통선택,공통선택,3
2019,영미어문,CHS2002,현대한국의형성,2,13,공통선택,공통선택,3
2019,영미어문,CHS2003,현대동아시아의형성,2,13,공통선택,공통선택,3
2019,영미어문,CHS2004,현대서양의형성,2,13,공통선택,공통선택,3
2019,영미어문,SHS2001,현대사회의이해,1,14,공통선택,공통선택,3
2019,영미어문,SHS2002,한국과세계,1,14,공통선택,공통선택,3
2019,영미어문,SHS2003,커뮤니케이션과사회,1,14,공통선택,공통선택,3
2019,영미어문,SHS2007,생활속의심리학,1,14,공통선택,공통선택,3
2019,영미어문,SHS2005,법과지식산업,1,14,공통선택,공통선택,3
2019,영미어문,STS2001,자연과인간,2,15,공통선택,공통선택,3
2019,영미어문,STS2002,생명과환경,2,15,공통선택,공통선택,3
2019,영미어문,STU4011,우주와원자시대,2,15,공통선택,공통선택,3
2019,영미어문,STS2011,기초빅데이터프로그래밍,2,15,공통선택,공통선택,3
2019,영미어문,STS2010,과학사,2,15,공통선택,공통선택,3
2019,영미어문,STS2005,미적분학I,1,15,공통필수,공통필수,3
2019,미국문화,HSS3012,동서고전세미나,2,1,전공입문,전공입문,3
2019,미국문화,HSS3013,현대인문세미나,2,1,전공입문,전공입문,3
2019,미국문화,TLS1004,영어글로벌의사소통II,2,2,전공입문,전공입문,3
2019,미국문화,LCS2002,독일언어와문화II,2,2,전공입문,전공입문,3
2019,미국문화,LCS2004,프랑스언어와문화II,2,2,전공입문,전공입문,3
2019,미국문화,LCS2006,중국언어와문화II,2,2,전공입문,전공입문,3
2019,미국문화,LCS2008,일본언어와문화II,2,2,전공입문,전공입문,3
2019,미국문화,AMC2020,문화와글쓰기,1,,전공필수,전공필수,3
2019,미국문화,AMC2031,미국학입문,1,,전공필수,전공필수,3
2019,미국문화,AMC2033,미국문화사,1,,전공필수,전공필수,3
2019,미국문화,AMC4099,논문세미나,4,3_4,전공심화,전공심화,3
2019,미국문화,ENG3011,19세기미국문학,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3012,초기및19세기미국소설,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3013,초기및19세기미국시,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3101,현대시,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3106,현대미국희곡,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3107,현대미국소설,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3108,최근미국문학,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3205,사이버문화,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3207,영어권대중문학,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3214,영어권아동/청소년문학,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3219,미국소수민족문학,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3223,시와문화,3,4_6,전공선택,전공선택,3
2019,미국문화,ENG3228,여행문학,3,4_6,전공선택,전공선택,3
2019,미국문화,HIS3037,미국사개설,3,4_6,전공선택,전공선택,3
2019,미국문화,HIS3038,현대미국의역사적이해,3,4_6,전공선택,전공선택,3
2019,미국문화,HIS3067,미국이란무엇인가,3,4_6,전공선택,전공선택,3
2019,미국문화,HIS3068,미국지성문화사,3,4_6,전공선택,전공선택,3
2019,미국문화,HIS3069,근대시민혁명사,3,4_6,전공선택,전공선택,3
2019,미국문화,PHI4013,현대미국철학,3,4_6,전공선택,전공선택,3
2019,미국문화,PUB3018,미국사회와법,3,4_6,전공선택,전공선택,3
2019,미국문화,PUB3019,미국의법체계와소송,3,4_6,전공선택,전공선택,3
2019,미국문화,AMC2014,번역연습,2,5_1,전공선택,전공선택,3
2019,미국문화,AMC2028,다문화적의사소통,2,5_1,전공선택,전공선택,3
2019,미국문화,AMC2037,미국의아이콘들,2,5_1,전공선택,전공선택,3
2019,미국문화,AMC3035,아메리칸드림,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3037,미국영웅,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3040,대중음악,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3041,미국음악장르연구,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3045,시각예술,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3050,미국영화장르연구,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3055,미국영화주제연구,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3056,세계속의미국영화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3057,SF문학과영화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3058,팬터지문학과영화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3060,각색연구,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3065,세계속의미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3070,문화적정체성,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3075,지역의미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3077,미국서부,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3080,미국의다문화주의,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3082,미국흑인문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3087,각년대의미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3090,젠더와미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3095,환경과미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3096,계층과미국문화,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3097,미국텔레비전,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3098,미국문화특강I,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC3099,미국문화특강II,2,4_6,전공선택,전공선택,3
2019,미국문화,AMC4100,모더니즘과사회변화,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4105,포스트모더니즘과탈식민주의,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4120,문화와정치,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4125,인간과과학기술,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4130,1960년대의저항문화,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4135,젠더세미나,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4140,미국영화세미나,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4150,미국원주민계문화,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4155,미국아시아계문화,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4199,미국문화세미나,4,3_4,전공심화,전공심화,3
2019,미국문화,AMC4201,해외연구,4,3_4,전공심화,전공심화,3
2019,미국문화,HIS4015,미국사특강I,4,3_4,전공심화,전공심화,3
2019,미국문화,HIS4016,미국사특강II,4,3_4,전공심화,전공심화,3
2019,미국문화,POL3142,미국외교정책,4,3_4,전공심화,전공심화,3
2019,미국문화,POL3162,미국정치의이해,4,3_4,전공심화,전공심화,3
2019,미국문화,POL3185,미국정치특강,4,3_4,전공심화,전공심화,3
2019,미국문화,COR1007,성찰과성장I,1,,공통필수,공통필수,1
2019,미국문화,COR1012,인문사회글쓰기,1,,공통필수,공통필수,3
2019,미국문화,COR1003,영어글로벌의사소통I,1,11,공통필수,공통필수,3
2019,미국문화,LCS2001,독일언어와문화I,1,11,공통필수,공통필수,3
2019,미국문화,LCS2003,프랑스언어와문화I,1,11,공통필수,공통필수,3
2019,미국문화,LCS2005,중국언어와문화I,1,11,공통필수,공통필수,3
2019,미국문화,LCS2007,일본언어와문화I,1,11,공통필수,공통필수,3
2019,미국문화,LCU4021,초급라틴어,2,11,공통필수,공통필수,3
2019,미국문화,LCU4025,초급이탈리아어,2,11,공통필수,공통필수,3
2019,미국문화,LCU4030,초급스페인어,2,11,공통필수,공통필수,3
2019,미국문화,LCU4035,초급러시아어,2,11,공통필수,공통필수,3
2019,미국문화,LCU4105,초급아랍어,2,11,공통필수,공통필수,3
2019,미국문화,COR1009,컴퓨팅사고력,1,,공통필수,공통필수,3
2019,미국문화,COR1015,알바트로스세미나,1,,공통필수,공통필수,1
2019,미국문화,HFS2001,철학적인간학,2,12,공통선택,공통선택,3
2019,미국문화,HFS2002,신학적인간학,2,12,공통선택,공통선택,3
2019,미국문화,HFS2003,그리스도교윤리,2,12,공통선택,공통선택,3
2019,미국문화,HFU4023,진·선·미·성,2,12,공통선택,공통선택,3
2019,미국문화,HFU4012,그리스도교신앙과영성,2,12,공통선택,공통선택,3
2019,미국문화,ETS2001,현대세계와윤리문제,2,13,공통선택,공통선택,3
2019,미국문화,ETS2002,논리와비판적사고,2,13,공통선택,공통선택,3
2019,미국문화,ETS2004,종교와세계문화,2,13,공통선택,공통선택,3
2019,미국문화,CHS2002,현대한국의형성,2,13,공통선택,공통선택,3
2019,미국문화,CHS2003,현대동아시아의형성,2,13,공통선택,공통선택,3
2019,미국문화,CHS2004,현대서양의형성,2,13,공통선택,공통선택,3
2019,미국문화,SHS2001,현대사회의이해,1,14,공통선택,공통선택,3
2019,미국문화,SHS2002,한국과세계,1,14,공통선택,공통선택,3
2019,미국문화,SHS2003,커뮤니케이션과사회,1,14,공통선택,공통선택,3
2019,미국문화,SHS2007,생활속의심리학,1,14,공통선택,공통선택,3
2019,미국문화,SHS2005,법과지식산업,1,14,공통선택,공통선택,3
2019,미국문화,STS2001,자연과인간,2,15,공통선택,공통선택,3
2019,미국문화,STS2002,생명과환경,2,15,공통선택,공통선택,3
2019,미국문화,STU4011,우주와원자시대,2,15,공통선택,공통선택,3
2019,미국문화,STS2011,기초빅데이터프로그래밍,2,15,공통선택,공통선택,3
2019,미국문화,STS2010,과학사,2,15,공통선택,공통선택,3
2019,미국문화,STS2005,미적분학I,1,15,공통필수,공통필수,3
2019,유럽문화(독일),HSS3012,동서고전세미나,2,1,전공입문,전공입문,3
2019,유럽문화(독일),HSS3013,현대인문세미나,2,1,전공입문,전공입문,3
2019,유럽문화(독일),TLS1004,영어글로벌의사소통II,2,2,전공입문,전공입문,3
2019,유럽문화(독일),LCS2002,독일언어와문화II,2,2,전공입문,전공입문,3
2019,유럽문화(독일),LCS2004,프랑스언어와문화II,2,2,전공입문,전공입문,3
2019,유럽문화(독일),LCS2006,중국언어와문화II,2,2,전공입문,전공입문,3
2019,유럽문화(독일),LCS2008,일본언어와문화II,2,2,전공입문,전공입문,3
2019,유럽문화(독일),EUR2101,유럽문화와상호문화소통,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2012,유럽예술감상,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2013,유럽문학의명작감상,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2201,기초독어,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2202,초급독어회화,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2203,초급독문강독,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2206,독문법I,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2224,독일문학의명작감상,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2239,독일문화의이해,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2254,독일예술감상,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2301,기초프랑스어,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2302,쉬운프랑스어읽기,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2303,프랑스어문법I,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2304,프랑스어문법II,2,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2310,프랑스대표문학감상I,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2311,프랑스대표문학감상II,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2315,프랑스문화의이해,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR2318,프랑스예술감상,1,3_4,전공필수,전공필수,3
2019,유럽문화(독일),EUR3101,국제관계와유럽,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3102,유럽의교육문화,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3103,유럽영화,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3104,유럽문화개관,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3105,유럽의언어,2,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3106,유럽통합의역사,2,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3107,유럽의정치와제도,2,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3108,유럽의문화정책과경영,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3109,유럽의철학과사상,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3152,유럽의여행문학,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3196,유럽연극,3,4_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4101,유럽문화체험,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4102,유럽문학의비교연구,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4103,유럽의문화이론,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4104,상호문화소통과직업세계,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4105,유럽의이주문화,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4106,유럽의젠더연구,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4107,유럽문예사조연구,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4108,유럽문학속의법정식,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4109,주제별유럽문학연구,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR4153,유럽문화와종교,4,5_2,전공선택,전공선택,3
2019,유럽문화(독일),EUR3216,독어학의신세계,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3218,게르만인과언어,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3225,독일단편소설,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3226,독일청소년문학,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3251,독일현대소설입문,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3231,독일문학사,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3232,독일고전주의문학,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3233,독일낭만주의문학,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3234,독일문학과성담론,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3235,독일문학과연극,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3236,독일문학과여성,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3237,독일어권문학연구,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3238,독일작가론,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3240,독일의일상문화,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3241,주제별독일문화,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3242,독일영화이해,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3244,독일어권문화탐방,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3245,독일문화사,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3246,독일의청년문화,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3247,독일문화현장연구,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3249,독일대중문화와매체,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3250,독일시와음악,3,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3202,시청각독어I,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3203,독작문I,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3204,중급독문강독,2,6_6,전공선택,전공선택,3
2019,유럽문화(독일),EUR3205,중급독어회화,2,6_6,전공선택,전공선택,3
